number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
102,0.179519042372704,-0.062267672270537,1.04195237159729,-1.72757339477539,-0.094439432024956,3.01001596450806,0.610527336597443,0.53542160987854,0.299486100673676,0.29316583275795,-0.080982588231564,2.43548274040222
103,0.03402853757143,0.097604088485241,1.02663469314575,-0.393015474081039,3.00111126899719,2.5170783996582,0.612055778503418,0.537191152572632,0.298897385597229,0.110642336308956,-0.168686419725418,2.47148609161377
104,0.066051535308361,0.152785360813141,1.15675103664398,-3.60740828514099,-4.14869594573975,-0.668800473213196,0.613732874393463,0.535831928253174,0.295531541109085,0.227660700678825,-0.246176227927208,2.47563695907593
105,0.060965795069933,0.128525704145432,1.14362347126007,-0.871165871620178,3.22863984107971,3.49004435539246,0.614558935165405,0.535087645053864,0.294961184263229,0.290608018636703,-0.243679627776146,2.49740600585937
106,-0.05468987300992,-0.035543914884329,1.05114698410034,2.08951687812805,2.41639137268066,2.98837447166443,0.614622116088867,0.535921573638916,0.294640749692917,0.198063403367996,-0.181121632456779,2.53487777709961
107,0.16405776143074,0.013514943420887,1.01585853099823,1.54463016986847,0.531000733375549,2.52142119407654,0.61556214094162,0.535824000835419,0.297814339399338,0.217768773436546,-0.188088119029999,2.56042718887329
108,0.185642138123512,-0.103201501071453,1.07137048244476,2.63051223754883,0.749996840953827,2.24256014823914,0.61631578207016,0.536489307880402,0.297671318054199,0.169007763266563,-0.18930484354496,2.58526968955994
109,0.167440518736839,-0.160189211368561,1.07642483711243,3.84978628158569,-0.09168691188097,2.98839735984802,0.617144703865051,0.534924149513245,0.29758894443512,0.351071536540985,-0.176297634840012,2.60832118988037
110,0.174414753913879,-0.139340713620186,1.00637626647949,-1.86911344528198,-9.35510635375977,-0.259465605020523,0.619298279285431,0.534822642803192,0.296905428171158,0.363529592752457,-0.276340514421463,2.62244057655334
111,0.512527763843536,-0.077003881335259,1.01347947120667,1.35213220119476,0.74519670009613,2.61317729949951,0.619717001914978,0.535577237606049,0.296915352344513,0.281676232814789,-0.201462641358376,2.64777684211731
112,0.224351838231087,-0.160974279046059,1.05878376960754,-1.90710163116455,0.742871820926666,3.18816995620728,0.622022807598114,0.53496241569519,0.296704947948456,0.333311587572098,-0.347917377948761,2.67305779457092
113,0.264688611030579,-0.084033109247685,1.04274916648865,-2.11810803413391,0.340649217367172,2.27257513999939,0.621282637119293,0.536543190479279,0.297023504972458,0.135814532637596,-0.182667434215546,2.70831513404846
114,0.431295186281204,-0.021215846762061,1.01809132099152,-0.19999760389328,-1.64254009723663,2.76421117782593,0.622807681560516,0.535241663455963,0.30095037817955,0.257227689027786,-0.214783310890198,2.7305862903595
115,0.26034414768219,0.065679669380188,1.00605523586273,-0.062467079609633,-0.801222264766693,3.05339741706848,0.622769117355347,0.535297214984894,0.301347851753235,0.233751177787781,-0.104712098836899,2.764235496521
116,0.315768033266067,-0.158676221966744,1.00182545185089,0.256593197584152,-2.56918001174927,1.18449997901917,0.624751806259155,0.535337090492249,0.301587909460068,0.22840528190136,-0.18920274078846,2.77815079689026
117,5.28782438777853E-05,-0.214953526854515,1.02281403541565,-0.558813512325287,-1.02111756801605,1.56355655193329,0.626751124858856,0.535459280014038,0.300603479146957,0.208030477166176,-0.276875346899033,2.79065752029419
118,0.085699766874313,0.00085285276873,0.943552553653717,-1.22642576694489,-0.888958096504211,1.3225075006485,0.625924408435822,0.536137521266937,0.301130264997482,0.122176721692085,-0.077646888792515,2.81128692626953
119,0.025541326031089,0.084447450935841,1.05592882633209,-0.525624215602875,-2.16332745552063,0.720709502696991,0.627252221107483,0.535502910614014,0.301414787769318,0.183255270123482,-0.093111105263233,2.81905078887939
120,0.230562925338745,-0.119233533740044,0.957824468612671,-0.232164770364761,-1.23436653614044,0.776557266712189,0.629236817359924,0.535003125667572,0.299660116434097,0.219872713088989,-0.184644192457199,2.82155704498291
121,0.107428789138794,-0.677625477313995,1.00137221813202,-1.89877891540527,-0.120761938393116,0.18084716796875,0.629239678382874,0.534245848655701,0.299951791763306,0.277844786643982,-0.070565491914749,2.82762312889099
122,0.038526810705662,-0.34201717376709,1.03349876403809,-2.41585898399353,-0.903058767318726,-0.047310404479504,0.631305813789368,0.534473955631256,0.300070911645889,0.218632519245148,-0.177122384309769,2.82462596893311
123,0.039518017321825,0.013322521001101,0.996798634529114,-5.41152811050415,-1.39125299453735,0.264870047569275,0.631985664367676,0.534723579883575,0.300346881151199,0.131291896104813,-0.136110544204712,2.82615375518799
124,0.061839856207371,0.066281318664551,1.01652371883392,-5.2851300239563,-3.21655797958374,-0.566586852073669,0.632624924182892,0.535107731819153,0.301198065280914,0.025794897228479,-0.079729862511158,2.82510614395142
125,0.177396669983864,0.034575380384922,1.02494895458221,-1.42918312549591,-1.69195711612701,-0.708967208862305,0.634674608707428,0.534039676189423,0.30138897895813,0.096982687711716,-0.163765266537666,2.81616902351379
126,0.094508148729801,-0.081049397587776,0.910430788993835,-0.960323810577393,-4.46019792556763,-0.888168811798096,0.633186280727387,0.534053027629852,0.301991879940033,0.054523054510355,0.117657765746117,2.81503176689148
127,0.075676247477532,-0.025734020397067,1.19409930706024,-0.843976378440857,-6.5781831741333,-0.07439911365509,0.633696615695953,0.532751798629761,0.302260905504227,0.155776396393776,0.19800116121769,2.80608725547791
128,-0.045206896960735,-0.15693587064743,1.08702206611633,-2.35282635688782,1.20330286026001,-1.55818021297455,0.636350274085999,0.532959997653961,0.302573531866074,0.09746652841568,0.022860368713737,2.78603291511536
129,0.097779959440231,0.00519299460575,0.960596799850464,-5.5821647644043,1.79508054256439,-2.59787058830261,0.6366126537323,0.533266961574554,0.303117662668228,-0.012234442867339,0.063560403883457,2.77193999290466
130,0.194498643279076,0.034275647252798,1.07622683048248,-6.31142854690552,6.39785957336426,-2.19603562355041,0.639762461185455,0.531602323055267,0.302356064319611,0.094455190002918,-0.201102361083031,2.73427224159241
131,0.044216081500054,-0.120272114872932,1.02056407928467,-9.33920478820801,5.62349224090576,-1.44249892234802,0.640246093273163,0.532796680927277,0.302913129329681,-0.141168266534805,-0.204156696796417,2.72565865516663
132,0.170031160116196,-0.084363281726837,0.896371603012085,-10.2092447280884,4.02715635299683,-1.28636121749878,0.640619277954102,0.532683551311493,0.303414672613144,-0.246228143572807,-0.178450107574463,2.7092969417572
133,0.158875435590744,-0.012693401426077,1.0546543598175,-5.9570484161377,1.67268311977386,-1.8545606136322,0.642258584499359,0.531903505325317,0.30103874206543,-0.251600235700607,-0.266996413469315,2.69371294975281
